Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre
08/04/2014,20,801,231,123,206,1466,1681,692,406,251,113,70,45,13,43,949,484,201,24,249,1011,477,132,737,62,614,510,75,915
08/04/2014,21,541,186,108,146,1212,1471,427,299,259,85,42,39,21,28,500,427,235,15,197,944,418,116,485,86,475,393,46,217
08/04/2014,22,301,131,99,93,643,950,267,198,155,62,79,22,6,18,458,315,167,22,128,643,221,75,431,61,275,224,23,280
08/04/2014,23,151,69,34,38,401,558,117,54,64,32,37,29,23,10,179,159,111,2,82,331,93,39,195,39,161,91,24,62
09/04/2014,0,72,16,4,16,189,365,48,32,23,5,1,7,2,5,68,71,36,4,55,90,39,18,116,17,76,52,10,40
09/04/2014,1,34,14,6,8,75,289,40,22,8,3,1,3,0,0,33,35,20,9,37,41,4,7,102,6,53,35,5,20
09/04/2014,2,26,3,5,4,28,168,10,37,23,0,3,9,6,1,23,26,14,0,25,34,15,11,46,1,49,19,2,15
09/04/2014,3,17,5,5,6,43,106,9,14,6,8,3,1,0,0,18,11,8,16,21,21,5,5,37,6,8,5,3,15
09/04/2014,4,9,13,11,15,20,46,10,9,13,8,3,0,0,0,52,26,44,7,15,24,3,1,34,4,2,3,4,51
09/04/2014,5,20,75,17,131,89,95,19,38,40,66,19,7,3,35,119,133,66,23,30,135,53,20,28,58,15,9,12,89
09/04/2014,6,89,268,194,893,238,193,109,104,105,418,60,58,17,157,404,393,292,65,89,588,313,149,100,204,69,22,34,274
09/04/2014,7,303,932,887,2786,404,585,360,303,467,1644,184,158,62,336,852,1189,528,199,214,1489,950,568,123,322,109,69,88,688
09/04/2014,8,892,2003,1693,5080,905,1296,857,794,1071,2903,255,214,67,575,1722,0,1227,249,408,2562,2016,986,313,566,207,166,170,1516
09/04/2014,9,696,874,719,2308,1034,1454,924,768,918,1006,231,69,31,186,1160,0,399,74,370,1329,1054,538,247,212,239,137,132,975
09/04/2014,10,712,611,423,1003,1161,1602,1450,1362,1015,412,215,32,9,113,1161,728,276,123,437,1413,742,349,403,221,323,234,116,1147
09/04/2014,11,975,630,422,879,1791,2271,2233,2387,1329,368,121,71,16,135,1325,897,348,129,509,1815,712,394,560,253,525,292,103,1046
09/04/2014,12,1799,1440,685,1248,2097,3270,2866,3538,2147,892,199,110,38,405,2060,1563,478,122,950,2445,1064,604,959,352,934,542,172,2082
09/04/2014,13,2031,1153,657,1223,2098,3583,3150,3940,2023,744,170,132,35,300,1778,1184,415,112,807,2678,970,562,954,345,1090,590,177,1678
09/04/2014,14,1470,644,437,1005,2214,3369,2817,2732,1663,500,130,93,30,154,1341,1006,512,68,555,2095,831,464,709,413,938,440,132,1008
09/04/2014,15,1717,539,511,1244,2210,2710,2771,2565,1431,885,112,91,36,183,1829,946,493,90,530,2400,1036,370,737,381,640,310,105,1610
09/04/2014,16,1948,694,1035,3012,2441,2871,2874,2555,1224,1402,180,130,45,371,1928,1444,761,114,579,2835,1832,615,841,313,661,404,146,1445
09/04/2014,17,2235,1500,1690,4786,2097,2961,2295,2341,1274,1961,214,177,42,635,2856,2068,1580,252,622,3422,2399,772,808,687,943,471,228,1784
09/04/2014,18,1677,820,628,1979,1842,2624,1520,1000,788,764,120,152,38,275,1557,1073,826,141,413,2075,1275,309,786,357,1035,638,167,1333
09/04/2014,19,1112,376,254,655,1672,1542,1052,507,506,243,92,60,25,102,914,542,276,78,362,1418,686,170,682,77,772,710,78,670
09/04/2014,20,930,312,145,232,1543,1380,563,354,315,127,56,54,12,61,946,454,223,28,289,1038,387,115,692,82,639,580,65,803
09/04/2014,21,631,193,102,139,1169,1390,384,302,259,70,45,43,353,40,632,423,211,21,239,844,336,106,511,77,615,416,65,317
09/04/2014,22,459,203,82,85,623,1059,263,216,153,57,12,33,30,15,522,196,160,14,133,664,184,78,425,65,414,250,39,416
09/04/2014,23,193,47,22,82,349,684,143,118,91,17,7,11,82,3,203,192,158,15,80,347,116,72,233,37,172,134,25,91
10/04/2014,0,58,34,2,14,145,266,47,35,20,8,7,6,9,4,79,83,42,3,62,141,28,6,102,7,74,55,21,48
10/04/2014,1,35,14,2,7,93,254,37,30,12,3,3,7,0,1,45,28,11,0,40,63,7,10,122,9,50,23,9,18
10/04/2014,2,25,3,2,5,25,148,7,22,7,0,2,4,0,0,13,9,10,6,31,27,10,9,64,6,17,19,5,9
10/04/2014,3,12,13,3,7,37,41,14,16,7,3,1,1,0,1,23,15,8,4,30,36,5,7,56,4,15,5,3,16
10/04/2014,4,12,9,3,6,15,42,27,28,17,5,1,1,2,2,41,10,39,17,26,51,17,5,55,11,22,22,2,34
10/04/2014,5,12,80,21,132,117,74,45,29,14,74,19,5,2,35,97,124,75,17,54,146,139,22,52,63,11,15,10,72
10/04/2014,6,89,302,223,1025,249,242,101,100,98,350,54,39,20,162,429,529,320,82,155,576,658,163,127,158,52,17,51,257
10/04/2014,7,370,1312,1089,4019,419,641,275,322,380,1259,135,109,40,398,1114,1059,694,114,297,1419,1740,735,133,353,119,55,109,611
10/04/2014,8,909,2006,2016,6160,868,1006,701,602,883,2374,269,242,64,466,1786,2097,1266,189,482,2247,2908,933,251,528,240,149,190,1397
10/04/2014,9,595,858,700,1908,953,1329,980,785,949,1128,202,129,31,532,869,972,354,94,566,1336,1555,439,258,299,144,120,168,789
10/04/2014,10,713,594,505,946,1364,1911,1546,1431,1066,486,142,64,16,111,1220,743,315,106,842,1512,1238,334,348,385,329,222,133,992
10/04/2014,11,1053,757,482,859,1530,2740,1847,2426,1349,336,145,46,21,627,1203,702,327,77,923,1844,1154,539,424,384,447,298,226,757
10/04/2014,12,1901,1556,671,1245,2184,2990,2856,3662,2253,942,190,164,62,324,1448,1253,487,113,1497,2486,1732,635,840,512,967,595,277,1538
10/04/2014,13,2151,1087,592,1060,2658,3459,3552,3488,2530,920,222,235,75,249,1508,1315,465,146,1316,2401,1612,440,1007,626,686,645,193,1657
10/04/2014,14,1712,652,460,830,2705,3354,3282,3135,1750,591,155,184,77,133,1227,1155,486,153,954,2396,1362,353,764,509,723,450,194,884
10/04/2014,15,1747,620,602,1163,2590,3375,3186,2903,1649,958,131,158,59,160,1783,1192,504,172,679,2699,1666,402,747,547,684,348,138,1541
10/04/2014,19,1032,470,266,583,1693,1994,1109,886,376,241,66,106,27,97,1019,701,364,49,305,1546,826,132,785,110,831,576,84,661
10/04/2014,20,904,380,158,293,1794,1870,866,604,387,79,56,59,32,49,1127,618,291,25,294,1325,246,135,802,91,702,576,85,1039
10/04/2014,21,614,234,112,175,1353,1582,348,450,268,57,43,46,16,27,581,433,296,21,247,964,243,82,541,97,715,459,82,478
10/04/2014,22,396,155,71,94,810,1024,215,211,166,54,25,24,8,33,497,291,189,17,107,656,178,79,584,60,364,441,56,506
10/04/2014,23,184,72,38,53,485,714,95,88,108,20,4,27,7,14,264,198,139,8,90,491,99,61,391,49,185,226,41,138
11/04/2014,0,103,55,21,17,312,413,74,70,55,2,6,15,10,10,71,81,39,4,76,167,32,30,293,16,101,111,19,35
11/04/2014,1,102,17,9,6,168,271,57,44,8,4,12,6,3,3,53,36,4,6,47,56,13,11,156,6,130,45,19,22
11/04/2014,2,52,6,6,8,97,377,21,40,23,2,0,2,1,1,55,37,25,2,27,59,7,7,129,5,30,67,10,18
11/04/2014,3,21,11,0,3,50,302,10,23,8,0,3,0,0,0,41,17,15,4,29,29,2,3,166,9,25,56,11,25
11/04/2014,4,14,10,6,11,33,195,10,15,12,3,3,5,1,2,44,15,38,6,27,45,31,3,71,5,16,14,5,40
11/04/2014,5,25,63,27,114,98,103,27,30,25,86,16,6,2,24,83,130,77,12,75,141,37,31,35,45,22,10,10,74
11/04/2014,6,73,275,222,732,231,180,87,93,105,408,78,47,25,117,339,401,236,55,166,573,368,179,75,168,100,24,30,285
11/04/2014,7,288,719,909,2606,382,578,290,331,484,1632,188,127,47,357,678,1107,539,182,311,1499,1165,428,145,351,106,59,99,704
11/04/2014,8,811,1642,1549,5277,955,1206,896,603,952,3140,268,194,76,384,1472,2138,860,216,563,2259,2260,891,293,527,171,148,140,1191
11/04/2014,9,554,815,582,1844,924,1515,1189,950,915,1002,169,47,11,132,921,1024,348,126,609,1454,1251,416,303,369,217,137,172,741
11/04/2014,10,924,607,426,862,1408,2083,1905,undefined,1287,426,178,109,28,92,1232,971,286,91,832,1642,921,412,308,565,315,292,185,1214
11/04/2014,11,1104,751,448,812,2133,2616,2146,2657,1754,559,159,138,83,142,1477,1078,371,126,864,2168,913,410,461,601,599,305,243,1155
11/04/2014,12,2099,1222,682,1183,2742,3857,3398,4030,2661,1346,438,244,128,464,1825,1790,429,227,1675,3056,1392,509,1212,726,899,792,364,1842
11/04/2014,13,2095,1163,569,934,2746,4175,3750,3789,2213,1019,230,209,67,317,1790,1685,431,191,1516,2659,1360,551,1183,788,951,771,241,1705
11/04/2014,14,1643,622,438,800,2804,3236,3396,3338,1897,594,176,136,73,180,1517,1160,536,199,1199,2459,1120,386,888,718,814,437,225,1352
11/04/2014,15,1929,606,565,1205,2991,3577,3564,3348,1781,727,157,161,79,199,1933,1273,661,179,1007,2812,1274,470,814,837,822,473,183,1538
11/04/2014,16,2079,976,1160,2697,2820,3543,3076,3438,1713,1553,161,112,30,430,2357,1532,1026,285,609,3210,2072,503,824,761,850,419,179,1588
11/04/2014,17,2609,1033,1069,3005,2817,3884,3468,3115,1756,2017,274,239,58,599,2284,2209,1214,634,544,3259,2611,555,995,905,988,717,164,1597
11/04/2014,18,2115,716,582,1085,2846,3718,2920,2395,1069,707,229,190,60,268,1998,1587,778,1765,435,2634,1448,337,1191,653,1147,915,136,1526
11/04/2014,19,1525,468,261,377,2695,2442,2334,1553,768,344,135,232,77,130,1323,865,439,1427,469,1981,791,180,1360,406,1284,961,105,714
11/04/2014,20,1290,376,203,218,2532,2248,1823,1132,515,131,111,128,65,74,1453,847,356,123,388,1606,457,170,1232,369,1119,994,77,1133
11/04/2014,21,1243,225,126,163,2181,2229,927,649,387,122,107,123,87,78,945,836,286,368,286,1529,435,115,1271,294,777,828,65,580
11/04/2014,22,895,356,162,118,1701,2039,473,428,344,92,94,157,63,46,1493,783,417,2966,236,1231,353,131,1077,219,723,766,68,855
11/04/2014,23,587,175,123,89,1502,1477,329,348,253,67,70,77,20,33,803,554,318,259,230,1014,320,140,901,158,469,470,64,398
12/04/2014,0,358,113,52,69,856,1023,261,187,183,40,35,17,10,11,396,386,238,59,169,684,152,62,707,82,312,369,39,99
12/04/2014,1,231,52,32,22,494,686,136,172,74,19,5,9,5,18,260,174,72,23,128,350,49,32,501,61,223,209,32,74
12/04/2014,2,138,30,19,18,260,583,64,87,60,10,15,11,9,7,141,143,59,20,119,215,25,27,495,19,123,226,17,66
12/04/2014,3,86,20,10,22,156,300,46,62,21,16,1,12,1,2,79,undefined,49,30,90,162,35,25,511,21,159,125,7,32
12/04/2014,4,53,13,14,15,77,266,54,72,21,7,8,5,0,1,47,97,61,25,41,128,20,14,276,9,44,98,4,38
12/04/2014,5,39,22,11,8,87,173,35,47,11,23,8,3,1,5,57,53,50,20,89,128,69,22,100,22,26,13,6,40
12/04/2014,6,29,62,33,19,148,143,49,56,39,40,23,9,3,48,64,79,96,26,112,199,189,32,119,75,66,35,50,63
12/04/2014,7,94,81,36,38,249,209,104,141,164,80,36,69,31,68,140,242,122,81,274,275,345,69,98,260,69,34,93,95
12/04/2014,8,227,127,96,56,399,477,351,264,291,173,99,116,41,91,361,372,180,141,513,741,534,182,120,756,115,78,164,322
12/04/2014,9,366,283,124,113,756,1091,876,840,695,182,101,177,67,147,746,691,298,181,962,1129,674,160,232,996,201,115,328,678
12/04/2014,10,741,325,156,109,1224,1784,1887,1731,1251,146,118,245,120,196,1078,1033,409,203,1089,1737,910,214,321,1245,444,220,351,672
12/04/2014,11,1039,314,226,139,1993,2341,2304,2803,1602,157,107,267,164,259,1502,1357,464,505,1514,2210,1021,211,570,1562,564,395,407,1746
12/04/2014,12,1630,402,242,112,2319,2795,3066,2912,2015,157,113,310,205,232,1697,1395,577,1181,1613,2112,955,154,858,1901,918,603,449,1496
12/04/2014,13,1870,448,193,154,2613,3414,3696,3557,1771,146,95,323,163,255,1802,1506,560,1138,1751,2464,1025,221,1047,1328,1135,676,392,1601
12/04/2014,14,1711,457,305,143,2769,3714,4095,4019,1902,185,94,273,250,249,2137,1714,692,534,1609,2688,544,196,1012,1569,1188,649,355,1657
12/04/2014,15,1921,408,207,109,3095,3963,4082,4012,1824,139,85,409,257,243,2234,1635,626,501,1083,2766,564,243,944,1754,896,492,262,1493
12/04/2014,16,1991,473,244,106,2547,3176,3297,3552,1515,149,97,296,193,221,1917,1813,652,2832,688,3038,560,227,982,1380,950,566,133,1681
12/04/2014,17,1963,571,171,92,2584,3010,2765,2485,1113,155,115,316,237,198,2054,1516,688,493,520,2351,519,173,1154,1283,978,821,171,1404
12/04/2014,18,1675,554,200,75,2582,2662,1989,1171,545,155,119,264,154,102,2064,1403,545,120,469,1909,585,191,1257,856,1151,913,178,2004
12/04/2014,19,1207,386,175,96,2585,2531,1353,703,395,142,98,239,193,83,1702,1105,444,465,356,1639,407,162,1108,389,1309,1150,92,978
12/04/2014,20,1064,412,173,69,2339,2093,850,618,461,72,74,229,108,61,1961,972,294,140,248,1413,235,160,1306,393,998,939,95,1448
12/04/2014,21,1016,233,99,80,1845,2103,538,563,342,62,80,175,121,58,1120,834,367,100,244,1272,205,140,1218,300,977,895,74,1016
12/04/2014,22,928,199,87,80,1899,1664,503,439,340,95,50,170,85,35,1393,746,391,70,251,1064,362,135,1296,271,701,822,63,970
12/04/2014,23,529,178,135,72,1338,1320,440,376,322,60,84,110,49,28,981,648,361,56,243,1069,288,116,925,232,533,676,57,485
13/04/2014,0,419,90,67,63,972,1128,338,216,184,32,33,51,22,22,480,415,258,51,137,703,156,57,698,142,387,483,42,186
13/04/2014,1,253,77,49,21,601,644,214,245,135,9,12,12,7,12,288,267,103,23,132,374,46,32,840,72,321,351,56,98
13/04/2014,2,138,65,48,40,333,552,127,187,77,17,13,7,1,7,208,123,66,9,126,240,23,28,667,32,151,243,13,96
13/04/2014,3,98,12,13,34,296,501,104,129,70,3,41,12,10,4,85,115,61,9,104,163,22,25,526,18,118,172,8,48
13/04/2014,4,53,24,5,19,142,263,40,52,14,3,7,11,11,5,51,79,33,2,58,102,25,32,244,17,41,181,6,40
13/04/2014,5,40,26,9,19,104,217,67,50,37,3,6,5,0,10,80,53,46,5,15,106,33,10,169,16,23,35,15,70
13/04/2014,6,57,33,18,16,129,155,44,57,54,12,19,24,20,19,106,77,37,20,67,141,57,31,138,63,33,64,19,124
13/04/2014,7,141,95,25,22,186,350,84,89,178,44,30,78,61,72,2178,170,136,114,190,524,163,158,181,140,48,55,42,1102
13/04/2014,8,270,144,64,44,443,560,173,209,223,110,50,114,68,103,6224,430,204,172,386,695,245,239,177,300,101,61,99,1965
13/04/2014,9,339,265,120,74,709,870,706,611,615,180,67,308,1010,181,2769,556,642,217,554,1041,376,376,225,675,209,161,189,2633
13/04/2014,10,680,312,140,79,1092,1551,1120,1504,1041,470,193,9622,8104,169,3492,648,568,390,998,1308,558,411,343,919,321,254,279,3299
13/04/2014,11,1059,339,173,123,1678,2407,2044,2431,1306,1266,125,2579,2167,237,4515,900,855,494,1351,1662,611,487,488,1485,522,458,319,3831
13/04/2014,12,1634,428,176,119,2171,3123,2717,2564,1580,317,101,634,663,253,3670,1452,522,662,1741,2054,642,621,782,1684,1015,777,448,3322
13/04/2014,13,2991,471,172,103,2795,2951,3346,3188,1408,179,132,843,731,201,2793,1633,548,532,1481,2294,767,366,886,1669,1233,847,464,2023
13/04/2014,14,2064,371,167,104,3457,3318,3493,3495,1400,181,103,927,776,290,2281,1569,684,477,1461,2449,898,197,941,1712,997,560,368,1930
13/04/2014,15,2252,335,213,120,3228,3494,3099,3458,1397,126,108,559,815,264,3630,1424,619,485,1095,2857,669,176,958,1560,961,493,269,2679
13/04/2014,16,1819,344,140,99,2378,3318,2845,3208,1192,119,88,397,807,206,2500,1469,672,485,783,2422,739,179,932,1225,907,459,140,2182
13/04/2014,17,1740,326,123,83,2362,2507,2123,1724,584,150,138,720,472,311,1914,1350,582,335,465,2154,746,237,1093,940,1026,703,116,1384
13/04/2014,18,1002,318,132,84,2186,2094,1701,835,385,118,128,280,266,106,1268,1094,403,81,330,1880,761,185,981,525,1060,823,93,589
13/04/2014,19,864,328,111,60,1919,1673,835,560,328,96,84,219,258,74,1332,824,259,33,279,1337,352,136,1096,288,878,910,70,936
13/04/2014,20,760,200,108,40,1536,1582,479,397,274,66,40,179,386,70,793,626,230,34,242,1263,273,82,862,204,721,722,48,352
13/04/2014,21,469,164,62,26,1100,1067,313,227,222,44,49,70,240,27,596,526,197,56,215,815,219,86,809,152,545,461,45,436
13/04/2014,22,361,110,25,57,775,869,195,164,161,52,43,75,167,22,379,328,159,40,130,588,189,64,495,118,308,241,57,198
13/04/2014,23,141,38,17,22,354,361,129,66,53,17,19,27,211,6,199,202,140,18,121,377,101,45,259,31,170,138,26,67
14/04/2014,0,97,29,11,21,257,303,68,39,90,10,6,15,111,5,125,154,63,4,73,148,31,20,229,93,97,58,22,68
14/04/2014,1,55,8,14,11,93,370,20,18,8,1,11,6,73,8,58,49,14,7,37,49,5,9,99,7,30,22,7,39
14/04/2014,2,23,4,2,14,43,232,21,8,8,5,1,1,111,1,16,33,8,6,26,36,18,12,65,7,39,14,5,16
14/04/2014,3,17,12,2,8,18,241,9,5,6,0,4,3,87,1,31,29,14,5,24,35,3,7,140,3,10,7,1,23
14/04/2014,4,33,15,2,6,18,146,12,28,10,7,6,5,91,3,29,26,31,3,18,30,16,11,54,5,8,12,5,33
14/04/2014,5,20,59,39,104,107,114,26,40,24,53,15,12,204,31,80,92,66,10,28,197,215,37,21,57,24,5,7,102
14/04/2014,6,66,192,167,729,204,172,56,99,150,426,58,72,197,147,302,416,251,96,98,438,747,108,111,214,48,34,29,312
14/04/2014,7,344,750,652,2376,490,557,332,232,493,1589,189,221,268,440,808,1204,538,254,218,1281,821,505,177,520,103,59,62,817
14/04/2014,8,844,1751,1543,4771,1099,1139,779,678,853,3163,273,319,278,514,1621,2245,923,388,411,2356,1758,997,319,587,225,136,151,1691
14/04/2014,9,673,867,597,1554,1023,1422,1121,873,889,1012,217,132,216,197,1250,991,332,184,520,1579,809,479,319,341,211,156,140,1231
14/04/2014,10,817,519,510,681,1490,1566,1368,1681,1243,428,180,169,308,136,1683,806,294,282,533,1740,756,359,491,433,333,261,88,1409
14/04/2014,11,1286,602,413,685,1904,2097,2226,2768,1796,481,118,190,338,273,1506,1259,435,312,681,1901,570,376,725,576,557,424,119,1117
14/04/2014,12,2116,1453,629,1119,3075,3788,3748,3736,2853,1247,259,444,464,704,2596,2053,592,535,988,2647,1094,585,1305,896,1124,562,171,2110
14/04/2014,13,2434,1314,654,1122,3065,4075,3853,3935,2408,952,253,398,582,376,2161,1812,529,541,840,3059,1094,556,1122,735,1046,641,140,1671
14/04/2014,14,1754,621,483,722,2907,3906,3413,3333,1839,628,156,294,517,184,2478,1286,524,461,641,3000,807,326,971,685,797,481,114,1554
14/04/2014,15,1808,609,410,1056,2849,3060,2850,3072,1711,691,142,271,393,197,1574,1256,548,503,568,2536,112,315,988,761,676,388,111,1232
14/04/2014,16,2049,715,838,2360,2404,3087,2644,2838,1454,1694,202,278,498,385,1782,1603,682,441,517,2876,1548,398,1011,773,780,409,127,1274
14/04/2014,17,2296,1193,1337,3203,2551,2944,2540,2158,1314,2421,222,357,423,765,2419,2222,872,842,570,3661,2304,567,911,995,884,389,188,1814
14/04/2014,18,1490,667,626,1266,2247,2248,1762,997,629,838,217,261,338,349,1457,1289,675,743,391,2598,1217,271,941,574,803,579,155,951
14/04/2014,19,1043,275,209,314,1979,1400,633,499,383,238,120,168,225,139,1027,699,270,142,355,1659,511,145,871,228,681,531,63,540
14/04/2014,20,786,308,120,155,1587,1055,456,338,234,112,90,125,288,55,698,626,208,111,252,1092,293,123,693,202,610,425,60,399
14/04/2014,21,557,172,84,114,1027,886,371,217,226,108,48,65,140,33,595,485,204,481,172,972,210,88,593,148,480,344,50,275
14/04/2014,22,379,118,50,58,729,630,228,146,103,56,39,42,154,34,288,360,161,360,166,722,120,50,352,69,293,192,33,135
14/04/2014,23,193,65,39,36,425,339,84,93,51,26,10,18,107,13,219,252,127,15,119,378,84,39,153,53,96,84,24,127
15/04/2014,0,105,25,15,12,185,137,22,32,33,7,7,3,63,4,54,50,21,12,58,96,40,13,0,16,65,36,8,45
15/04/2014,1,59,6,5,11,86,57,17,15,12,2,0,3,142,3,30,36,7,11,49,37,9,9,0,2,45,15,6,11
15/04/2014,2,30,13,3,10,27,24,8,13,8,3,2,2,220,0,27,21,9,2,20,28,7,31,0,4,13,16,1,21
15/04/2014,3,9,7,3,4,10,16,11,3,4,3,0,2,174,0,29,15,4,4,25,23,7,4,0,3,12,4,5,33
15/04/2014,4,6,14,0,0,28,29,10,14,9,4,1,1,113,0,33,27,28,19,18,34,17,0,0,12,19,17,5,36
15/04/2014,5,23,74,36,131,94,77,35,26,27,55,21,9,103,30,84,118,72,18,57,142,102,25,0,38,18,3,9,115
15/04/2014,6,98,248,201,870,187,218,94,109,142,464,71,93,102,195,322,465,266,160,144,492,589,175,0,245,68,37,33,321
15/04/2014,7,391,904,826,2840,519,661,366,272,547,1593,179,260,96,502,898,1289,582,315,320,1389,1588,547,0,420,152,48,94,808
15/04/2014,8,910,1719,1626,4513,1125,1103,831,596,898,3212,292,303,116,529,1596,2001,922,522,552,2512,2816,1038,0,625,208,123,180,1600
15/04/2014,9,657,688,669,1408,1114,1233,1070,882,966,1085,206,140,418,180,874,913,340,176,738,1467,1396,447,0,330,233,125,166,894
15/04/2014,10,832,570,450,830,1699,1701,1345,1580,1215,453,160,179,382,140,848,872,300,193,960,1430,1082,338,0,422,363,268,155,648
15/04/2014,11,1341,694,475,779,2051,2705,2282,2850,1852,533,129,289,380,251,1291,1154,366,397,1023,1804,1101,467,0,504,608,442,272,969
15/04/2014,12,2244,1616,745,1306,3142,4170,3814,3624,3058,1276,316,394,595,682,1690,2040,568,524,1902,2765,1718,672,0,731,1100,684,341,1103
15/04/2014,13,2035,1366,763,1120,3145,3860,4134,3858,2549,971,231,318,534,462,1812,1741,554,861,1723,3077,1640,601,0,715,964,642,257,1262
15/04/2014,14,1881,664,585,826,2929,3776,2973,3554,1930,622,152,300,433,179,1795,1282,427,528,1097,2872,1130,372,0,634,798,533,200,1369
15/04/2014,15,1962,630,513,1246,3061,3574,2791,3121,1771,771,212,238,426,210,1502,1284,521,452,759,2597,1582,352,0,724,809,426,140,1076
15/04/2014,16,2322,803,879,2664,2588,3687,2758,2665,1515,1722,241,309,431,404,1975,1837,779,628,599,3031,2544,469,0,814,818,353,151,1355
15/04/2014,17,2562,1268,1376,2896,2968,3231,2947,2292,1197,2381,329,317,458,820,2629,2476,1249,907,678,3756,3151,660,0,1024,1020,511,216,2066
15/04/2014,18,1717,662,617,1144,2671,2828,2260,1257,773,1059,283,391,365,381,1980,1190,680,615,511,2633,1775,344,0,541,935,757,155,1817
15/04/2014,19,1181,348,291,385,2108,2210,851,548,461,307,127,207,270,158,984,819,324,174,329,1608,886,158,0,190,872,800,93,866
15/04/2014,20,993,300,143,224,2035,1935,518,470,363,112,97,199,208,86,1044,656,182,112,231,1133,446,134,0,198,787,712,95,784
15/04/2014,21,762,207,143,128,1346,1552,536,326,280,153,208,245,240,91,976,557,289,55,221,1039,568,143,0,145,550,386,92,785
15/04/2014,22,449,151,72,73,940,1122,265,182,127,73,84,63,115,25,643,366,198,392,125,753,206,99,0,102,341,313,53,466
15/04/2014,23,246,84,45,42,518,784,164,112,106,43,39,42,15,24,323,258,128,34,184,437,196,27,0,97,209,165,39,178
16/04/2014,0,113,51,14,25,233,394,58,63,24,9,8,15,20,5,109,88,41,11,75,170,34,23,0,22,143,91,9,47
16/04/2014,1,60,14,2,13,136,153,27,39,16,2,4,6,4,4,32,33,17,0,43,77,6,13,0,10,95,45,6,38
16/04/2014,2,35,7,3,6,42,120,15,20,7,2,7,2,15,4,24,20,9,7,35,19,1,12,0,6,58,29,7,19
16/04/2014,3,21,6,4,6,33,59,16,6,11,9,2,1,68,1,37,22,15,22,33,52,4,6,0,3,55,11,4,39
16/04/2014,4,7,11,8,2,44,76,8,21,8,2,5,4,23,0,38,25,28,9,24,31,8,5,0,7,18,7,9,41
16/04/2014,5,20,86,33,147,93,97,21,31,21,64,22,22,22,36,96,132,76,29,37,145,46,52,0,50,19,13,12,71
16/04/2014,6,76,243,202,903,188,194,75,67,156,450,62,71,174,163,342,491,298,112,76,541,311,161,0,219,55,21,20,383
16/04/2014,7,349,905,845,2234,506,616,370,260,521,1623,201,164,145,448,831,1032,595,273,197,1463,991,511,0,388,105,68,95,667
16/04/2014,8,816,1479,1597,4445,1047,1229,845,594,851,2909,275,238,130,455,1516,1902,901,458,421,2553,2037,897,0,539,217,159,124,1424
16/04/2014,9,632,765,685,1594,1062,1443,840,932,952,1090,186,177,70,172,913,984,370,242,513,1425,1086,395,0,382,239,176,123,907
16/04/2014,10,0,595,457,888,1722,1746,1527,1467,1521,433,187,0,111,171,1189,871,325,263,0,1650,785,0,0,372,376,215,0,0
16/04/2014,11,1154,691,535,814,1969,2522,2337,2239,1570,556,113,224,124,291,1594,1321,409,481,0,2145,799,441,0,540,605,319,0,1429
16/04/2014,12,2124,1251,728,954,3259,4074,4003,3830,2553,1148,298,487,277,600,2144,1834,637,551,1060,3050,1315,534,0,709,1165,723,0,1568
16/04/2014,13,2068,1105,764,1009,3517,4204,3537,4240,2741,1000,298,464,351,494,1889,1856,533,700,966,3279,1385,501,0,734,1208,393,199,1263
16/04/2014,14,2206,714,490,866,3253,3589,2988,3639,2148,667,144,320,278,198,1839,1426,531,487,706,2536,1082,421,0,642,998,538,146,1534
16/04/2014,15,2353,656,574,1236,3420,3379,3270,2852,1513,693,180,243,245,218,1910,1518,601,717,627,2787,1142,453,0,718,917,472,120,1598
16/04/2014,16,2050,551,924,1851,2702,3516,3010,2723,1516,1663,191,243,197,300,2247,1538,859,589,493,3278,1768,382,0,877,729,480,147,1824
16/04/2014,17,2338,1013,1430,2755,3288,3849,3165,2541,1461,2238,247,345,233,645,2405,2221,1084,913,599,3875,2480,526,0,902,987,546,198,1911
16/04/2014,18,1923,636,664,1202,2940,2848,1921,1250,806,891,199,337,118,395,1739,1454,650,571,476,2757,1390,304,0,492,1204,798,132,1583
16/04/2014,19,1519,431,270,436,2316,2046,1163,756,466,275,120,157,126,129,1124,920,326,119,447,1592,643,160,0,236,1156,1350,101,977
16/04/2014,20,1169,332,154,174,2291,1864,765,444,378,125,78,135,74,74,1193,806,279,100,344,1430,367,150,0,161,870,856,95,831
16/04/2014,21,742,173,93,121,1630,1845,418,303,259,89,47,111,60,48,809,608,277,86,243,1185,305,93,0,116,696,548,57,406
16/04/2014,22,489,145,84,92,954,1179,226,207,197,61,34,68,21,45,914,365,156,380,146,872,179,64,0,109,383,297,72,769
16/04/2014,23,286,79,64,66,602,722,167,155,87,31,28,33,20,17,354,288,171,48,154,439,127,47,0,53,182,259,41,171
